,node_id,TX_NUM,CHANNEL,GPS_UTC
3409,16,6,487500,1597571066
3410,16,7,486700,1597571082
3411,16,8,486900,1597571095
3412,16,9,486300,1597571105
3413,16,10,486500,1597571121
3414,16,11,487500,1597571138
3415,16,12,486300,1597571153
3416,16,13,487100,1597571170
3417,16,14,487300,1597571185
3418,16,15,486900,1597571203
3419,16,16,486900,1597571217
3420,16,17,486300,1597571227
3421,16,18,486700,1597571246
3422,16,19,487500,1597571256
3423,16,20,486300,1597571274
3424,16,21,487100,1597571285
3425,16,22,487300,1597571297
3426,16,23,486900,1597571313
3427,16,24,487100,1597571323
3428,16,25,486300,1597571340
3429,16,26,486500,1597571354
3430,16,27,487700,1597571369
3431,16,28,486300,1597571380
3432,16,29,487100,1597571397
3433,16,30,487500,1597571417
3434,16,31,486900,1597571428
3435,16,32,487100,1597571439
3436,16,33,486500,1597571459
3437,16,34,486500,1597571475
3438,16,35,487500,1597571495
3439,16,36,486300,1597571507
3440,16,37,487300,1597571518
3441,16,38,487500,1597571536
3442,16,39,486900,1597571551
3443,16,40,487100,1597571564
3444,16,41,486500,1597571574
3445,16,42,486500,1597571589
3446,16,43,487500,1597571600
3447,16,44,486300,1597571612
3448,16,45,487100,1597571622
3449,16,46,487500,1597571635
3450,16,47,486700,1597571650
3451,16,48,487100,1597571668
3452,16,49,486500,1597571680
3453,16,50,486700,1597571693
3454,16,51,487700,1597571711
3455,16,52,487700,1597571723
3456,16,53,487100,1597571741
3457,16,54,487300,1597571760
3458,16,55,486700,1597571779
3459,16,56,487100,1597571789
3460,16,57,486300,1597571807
3461,16,58,486700,1597571819
3462,16,59,487700,1597571829
3463,16,60,487700,1597571842
3464,16,61,487300,1597571852
3465,16,62,487300,1597571862
3466,16,63,486900,1597571876
3467,16,64,486900,1597571886
3468,16,65,486500,1597571903
3469,16,66,486700,1597571916
3470,16,67,487700,1597571929
3471,16,68,487700,1597571948
3472,16,69,487100,1597571968
3473,16,70,487500,1597571982
3474,16,71,486900,1597572001
3475,16,72,487100,1597572014
3476,16,73,486300,1597572033
3477,16,74,486700,1597572044
3478,16,75,487700,1597572059
3479,16,76,486300,1597572071
3480,16,77,487100,1597572087
3481,16,78,487500,1597572098
3482,16,79,486900,1597572117
3483,16,80,487100,1597572134
3484,16,81,486300,1597572150
3485,16,82,486500,1597572160
3486,16,83,487700,1597572173
3487,16,84,486300,1597572187
3488,16,85,487300,1597572199
3489,16,86,487300,1597572217
3490,16,87,486700,1597572237
3491,16,88,486900,1597572254
3492,16,89,486500,1597572268
3493,16,90,486500,1597572279
3494,16,91,487500,1597572295
3495,16,92,486300,1597572312
3496,16,93,487300,1597572330
3497,16,94,487500,1597572347
3498,16,95,486900,1597572362
3499,16,96,487100,1597572381
3500,16,97,486500,1597572393
3501,16,98,486700,1597572408
3502,16,99,487700,1597572420
3503,16,100,487700,1597572432
3504,16,101,487300,1597572448
3505,16,102,487300,1597572459
3506,16,103,486900,1597572475
3507,16,104,486900,1597572488
3508,16,105,486500,1597572501
3509,16,106,486500,1597572516
3510,16,107,487500,1597572532
3511,16,108,486300,1597572547
3512,16,109,487300,1597572559
3513,16,110,487500,1597572577
3514,16,111,486900,1597572590
3515,16,112,486900,1597572607
3516,16,113,486300,1597572622
3517,16,114,486500,1597572639
3518,16,115,487700,1597572654
3519,16,116,486300,1597572672
3520,16,117,487100,1597572692
3521,16,118,487300,1597572712
3522,16,119,486900,1597572730
3523,16,120,487100,1597572741
3524,16,121,486300,1597572761
3525,16,122,486500,1597572776
3526,16,123,487500,1597572795
3527,16,124,486300,1597572805
3528,16,125,487300,1597572815
3529,16,126,487300,1597572827
3530,16,127,486700,1597572844
3531,16,128,487100,1597572864
3532,16,129,486300,1597572878
3533,16,130,486700,1597572894
3534,16,131,487500,1597572906
3535,16,132,486300,1597572919
3536,16,133,487300,1597572929
3537,16,134,487500,1597572949
3538,16,135,486900,1597572968
3539,16,136,487100,1597572987
3540,16,137,486300,1597573001
3541,16,138,486500,1597573017
3542,16,139,487700,1597573032
3543,16,140,487700,1597573050
3544,16,141,487100,1597573067
3545,16,142,487300,1597573080
3546,16,143,486900,1597573090
3547,16,144,486900,1597573109
3548,16,145,486300,1597573122
3549,16,146,486700,1597573136
3550,16,147,487500,1597573155
3551,16,148,486300,1597573172
3552,16,149,487300,1597573186
3553,16,150,487500,1597573204
3554,16,151,486700,1597573223
3555,16,152,486900,1597573241
3556,16,153,486300,1597573259
3557,16,154,486500,1597573278
3558,16,155,487500,1597573290
3559,16,156,486300,1597573310
3560,16,157,487100,1597573321
3561,16,158,487300,1597573335
3562,16,159,486900,1597573355
3563,16,160,487100,1597573372
3564,16,161,486300,1597573386
3565,16,162,486700,1597573404
3566,16,163,487700,1597573420
3567,16,164,487700,1597573440
3568,16,165,487300,1597573453
3569,16,166,487300,1597573468
3570,16,167,486700,1597573487
3571,16,168,487100,1597573503
3572,16,169,486500,1597573517
3573,16,170,486700,1597573527
3574,16,171,487500,1597573545
3575,16,172,486300,1597573565
3576,16,173,487300,1597573575
3577,16,174,487300,1597573588
3578,16,175,486900,1597573608
3579,16,176,486900,1597573619
3580,16,177,486300,1597573639
3581,16,178,486500,1597573650
3582,16,179,487700,1597573661
3583,16,180,486300,1597573672
3584,16,181,487300,1597573686
3585,16,182,487300,1597573704
3586,16,183,486700,1597573722
