,node_id,TX_NUM,CHANNEL,GPS_UTC
1986,18,27,486700,1597516950
1987,18,28,487500,1597517078
1988,18,29,486300,1597517198
1989,18,30,487100,1597517336
1990,18,31,487500,1597517460
1991,18,32,486700,1597517571
1992,18,33,486900,1597517698
1993,18,34,486500,1597517821
1994,18,35,486500,1597517934
1995,18,36,487700,1597518041
1996,18,37,486300,1597518154
1997,18,38,487300,1597518289
1998,18,39,487500,1597518410
1999,18,40,486900,1597518543
2000,18,41,487100,1597518677
2001,18,42,486500,1597518783
2002,18,43,486700,1597518893
2003,18,44,487700,1597519019
2004,18,45,487700,1597519139
2005,18,46,487300,1597519254
2006,18,47,487300,1597519371
2007,18,48,486900,1597519501
2008,18,49,487100,1597519624
2009,18,50,486300,1597519729
2010,18,51,486500,1597519862
2011,18,52,487700,1597519999
2012,18,53,486300,1597520114
2013,18,54,487100,1597520237
2014,18,55,487500,1597520365
2015,18,56,486700,1597520505
2016,18,57,486900,1597520611
2017,18,58,486500,1597520743
2018,18,59,486700,1597520847
2019,18,60,487700,1597520987
2020,18,61,486300,1597521108
2021,18,62,487300,1597521242
2022,18,63,487500,1597521350
2023,18,64,486700,1597521470
2024,18,65,487100,1597521585
2025,18,66,486300,1597521698
2026,18,67,486700,1597521823
2027,18,68,487500,1597521932
2028,18,69,486300,1597522036
2029,18,70,487100,1597522141
2030,18,71,487300,1597522259
2031,18,72,486700,1597522395
2032,18,73,487100,1597522531
2033,18,74,486500,1597522668
2034,18,75,486500,1597522794
2035,18,76,487700,1597522921
2036,18,77,487700,1597523035
2037,18,78,487100,1597523151
2038,18,79,487500,1597523271
2039,18,80,486900,1597523403
2040,18,81,486900,1597523533
2041,18,82,486300,1597523648
2042,18,83,486500,1597523780
2043,18,84,487500,1597523886
2044,18,85,486300,1597524010
2045,18,86,487300,1597524120
2046,18,87,487500,1597524252
2047,18,88,486900,1597524361
2048,18,89,487100,1597524476
2049,18,90,486500,1597524588
2050,18,91,486700,1597524694
2051,18,92,487700,1597524808
2052,18,93,487700,1597524934
2053,18,94,487300,1597525045
2054,18,95,487300,1597525184
2055,18,96,486700,1597525313
2056,18,97,486900,1597525441
2057,18,98,486300,1597525555
2058,18,99,486700,1597525675
2059,18,100,487500,1597525786
2060,18,101,487700,1597525914
2061,18,102,487300,1597526043
2062,18,103,487500,1597526154
2063,18,104,486900,1597526266
2064,18,105,486900,1597526368
2065,18,106,486500,1597526508
2066,18,107,486700,1597526624
2067,18,108,487500,1597526751
2068,18,109,486300,1597526854
2069,18,110,487100,1597526963
